date_slot,specialization,doctor_name,is_available,patient_to_attend
20-10-2025 09:30,prosthodontist,michael green,True,
20-10-2025 09:30,pediatric_dentist,michael green,True,
20-10-2025 09:30,emergency_dentist,michael green,True,
20-10-2025 09:30,oral_surgeon,michael green,True,
20-10-2025 09:30,orthodontist,michael green,True,
20-10-2025 09:30,general_dentist,sarah wilson,True,
20-10-2025 09:30,cosmetic_dentist,sarah wilson,False,1009046.0
20-10-2025 09:30,prosthodontist,sarah wilson,False,1007377.0
20-10-2025 09:30,pediatric_dentist,sarah wilson,True,
20-10-2025 09:30,emergency_dentist,sarah wilson,True,
20-10-2025 09:30,oral_surgeon,sarah wilson,True,
20-10-2025 09:30,orthodontist,sarah wilson,True,
20-10-2025 09:30,general_dentist,daniel miller,True,
20-10-2025 09:30,cosmetic_dentist,daniel miller,True,
20-10-2025 09:30,prosthodontist,daniel miller,False,1003892.0
20-10-2025 09:30,pediatric_dentist,daniel miller,False,1005330.0
20-10-2025 09:30,emergency_dentist,daniel miller,False,1006172.0
20-10-2025 09:30,oral_surgeon,daniel miller,False,1006879.0
20-10-2025 09:30,orthodontist,daniel miller,True,
20-10-2025 09:30,general_dentist,susan davis,True,
20-10-2025 09:30,cosmetic_dentist,susan davis,False,1002582.0
20-10-2025 09:30,prosthodontist,susan davis,True,
20-10-2025 09:30,pediatric_dentist,susan davis,False,1008627.0
20-10-2025 09:30,emergency_dentist,susan davis,True,
20-10-2025 09:30,oral_surgeon,susan davis,True,
20-10-2025 09:30,orthodontist,susan davis,True,
20-10-2025 09:30,general_dentist,robert martinez,True,
20-10-2025 09:30,cosmetic_dentist,robert martinez,True,
20-10-2025 09:30,prosthodontist,robert martinez,True,
20-10-2025 09:30,pediatric_dentist,robert martinez,False,1006148.0
20-10-2025 09:30,emergency_dentist,robert martinez,True,
20-10-2025 09:30,oral_surgeon,robert martinez,True,
20-10-2025 09:30,orthodontist,robert martinez,False,1003858.0
20-10-2025 09:30,general_dentist,kevin anderson,True,
20-10-2025 09:30,cosmetic_dentist,kevin anderson,True,
20-10-2025 09:30,prosthodontist,kevin anderson,True,
20-10-2025 09:30,pediatric_dentist,kevin anderson,True,
20-10-2025 09:30,emergency_dentist,kevin anderson,True,
20-10-2025 09:30,oral_surgeon,kevin anderson,True,
20-10-2025 09:30,orthodontist,kevin anderson,True,
20-10-2025 10:00,general_dentist,john doe,True,
20-10-2025 10:00,cosmetic_dentist,john doe,True,
20-10-2025 10:00,prosthodontist,john doe,False,1004674.0
20-10-2025 10:00,pediatric_dentist,john doe,True,
20-10-2025 10:00,emergency_dentist,john doe,True,
20-10-2025 10:00,oral_surgeon,john doe,True,
20-10-2025 10:00,orthodontist,john doe,False,1005009.0
20-10-2025 10:00,general_dentist,emily johnson,True,
20-10-2025 10:00,cosmetic_dentist,emily johnson,False,1009445.0
20-10-2025 10:00,prosthodontist,emily johnson,True,
20-10-2025 10:00,pediatric_dentist,emily johnson,True,
20-10-2025 10:00,emergency_dentist,emily johnson,True,
20-10-2025 10:00,oral_surgeon,emily johnson,True,
20-10-2025 10:00,orthodontist,emily johnson,False,1009935.0
20-10-2025 10:00,general_dentist,jane smith,True,
20-10-2025 10:00,cosmetic_dentist,jane smith,True,
20-10-2025 10:00,prosthodontist,jane smith,True,
20-10-2025 10:00,pediatric_dentist,jane smith,False,1005338.0
20-10-2025 10:00,emergency_dentist,jane smith,True,
20-10-2025 10:00,oral_surgeon,jane smith,False,1007970.0
20-10-2025 10:00,orthodontist,jane smith,True,
20-10-2025 10:00,general_dentist,lisa brown,True,
20-10-2025 10:00,cosmetic_dentist,lisa brown,False,1008202.0
20-10-2025 10:00,prosthodontist,lisa brown,True,
20-10-2025 10:00,pediatric_dentist,lisa brown,True,
20-10-2025 10:00,emergency_dentist,lisa brown,True,
20-10-2025 10:00,oral_surgeon,lisa brown,True,
20-10-2025 10:00,orthodontist,lisa brown,True,
20-10-2025 10:00,general_dentist,michael green,True,
20-10-2025 10:00,cosmetic_dentist,michael green,False,1004637.0
20-10-2025 10:00,prosthodontist,michael green,True,
20-10-2025 10:00,pediatric_dentist,michael green,True,
20-10-2025 10:00,emergency_dentist,michael green,True,
20-10-2025 10:00,oral_surgeon,michael green,False,1008797.0
20-10-2025 10:00,orthodontist,michael green,False,1006015.0
20-10-2025 10:00,general_dentist,sarah wilson,False,1007988.0
20-10-2025 10:00,cosmetic_dentist,sarah wilson,True,
20-10-2025 10:00,prosthodontist,sarah wilson,True,
20-10-2025 10:00,pediatric_dentist,sarah wilson,True,
20-10-2025 10:00,emergency_dentist,sarah wilson,False,1007076.0
20-10-2025 10:00,oral_surgeon,sarah wilson,True,
20-10-2025 10:00,orthodontist,sarah wilson,True,
20-10-2025 10:00,general_dentist,daniel miller,True,
20-10-2025 10:00,cosmetic_dentist,daniel miller,False,1009298.0
20-10-2025 10:00,prosthodontist,daniel miller,True,
20-10-2025 10:00,pediatric_dentist,daniel miller,True,
20-10-2025 10:00,emergency_dentist,daniel miller,True,
20-10-2025 10:00,oral_surgeon,daniel miller,True,
20-10-2025 10:00,orthodontist,daniel miller,True,
20-10-2025 10:00,general_dentist,susan davis,False,1003692.0
20-10-2025 10:00,cosmetic_dentist,susan davis,False,1002561.0
20-10-2025 10:00,prosthodontist,susan davis,True,
20-10-2025 10:00,pediatric_dentist,susan davis,True,
20-10-2025 10:00,emergency_dentist,susan davis,False,1005631.0
20-10-2025 10:00,oral_surgeon,susan davis,True,
20-10-2025 10:00,orthodontist,susan davis,True,
20-10-2025 10:00,general_dentist,robert martinez,True,
20-10-2025 10:00,cosmetic_dentist,robert martinez,False,1002896.0
20-10-2025 10:00,prosthodontist,robert martinez,True,
20-10-2025 10:00,pediatric_dentist,robert martinez,True,
20-10-2025 10:00,emergency_dentist,robert martinez,False,1002180.0
20-10-2025 10:00,oral_surgeon,robert martinez,True,
20-10-2025 10:00,orthodontist,robert martinez,False,1006482.0
20-10-2025 10:00,general_dentist,kevin anderson,True,
20-10-2025 10:00,cosmetic_dentist,kevin anderson,True,
20-10-2025 10:00,prosthodontist,kevin anderson,False,1009214.0
20-10-2025 10:00,pediatric_dentist,kevin anderson,True,
20-10-2025 10:00,emergency_dentist,kevin anderson,True,
20-10-2025 10:00,oral_surgeon,kevin anderson,True,
20-10-2025 10:00,orthodontist,kevin anderson,True,
20-10-2025 10:30,general_dentist,john doe,True,
20-10-2025 10:30,cosmetic_dentist,john doe,False,1009170.0
20-10-2025 10:30,prosthodontist,john doe,True,
20-10-2025 10:30,pediatric_dentist,john doe,True,
20-10-2025 10:30,emergency_dentist,john doe,True,
20-10-2025 10:30,oral_surgeon,john doe,True,
20-10-2025 10:30,orthodontist,john doe,True,
20-10-2025 10:30,general_dentist,emily johnson,True,
20-10-2025 10:30,cosmetic_dentist,emily johnson,True,
20-10-2025 10:30,prosthodontist,emily johnson,True,
20-10-2025 10:30,pediatric_dentist,emily johnson,True,
20-10-2025 10:30,emergency_dentist,emily johnson,True,
20-10-2025 10:30,oral_surgeon,emily johnson,True,
20-10-2025 10:30,orthodontist,emily johnson,False,1006057.0
20-10-2025 10:30,general_dentist,jane smith,False,1001179.0
20-10-2025 10:30,cosmetic_dentist,jane smith,True,
20-10-2025 10:30,prosthodontist,jane smith,True,
20-10-2025 10:30,pediatric_dentist,jane smith,True,
20-10-2025 10:30,emergency_dentist,jane smith,True,
20-10-2025 10:30,oral_surgeon,jane smith,True,
20-10-2025 10:30,orthodontist,jane smith,True,
20-10-2025 10:30,general_dentist,lisa brown,True,
20-10-2025 10:30,cosmetic_dentist,lisa brown,False,1004381.0
20-10-2025 10:30,prosthodontist,lisa brown,True,
20-10-2025 10:30,pediatric_dentist,lisa brown,True,
20-10-2025 10:30,emergency_dentist,lisa brown,True,
20-10-2025 10:30,oral_surgeon,lisa brown,True,
20-10-2025 10:30,orthodontist,lisa brown,True,
20-10-2025 10:30,general_dentist,michael green,True,
20-10-2025 10:30,cosmetic_dentist,michael green,False,1002286.0
20-10-2025 10:30,prosthodontist,michael green,True,
20-10-2025 10:30,pediatric_dentist,michael green,False,1007054.0
20-10-2025 10:30,emergency_dentist,michael green,True,
20-10-2025 10:30,oral_surgeon,michael green,False,1004037.0
20-10-2025 10:30,orthodontist,michael green,True,
20-10-2025 10:30,general_dentist,sarah wilson,False,1006920.0
20-10-2025 10:30,cosmetic_dentist,sarah wilson,True,
20-10-2025 10:30,prosthodontist,sarah wilson,False,1003622.0
20-10-2025 10:30,pediatric_dentist,sarah wilson,False,1005403.0
20-10-2025 10:30,emergency_dentist,sarah wilson,True,
20-10-2025 10:30,oral_surgeon,sarah wilson,True,
20-10-2025 10:30,orthodontist,sarah wilson,True,
20-10-2025 10:30,general_dentist,daniel miller,True,
20-10-2025 10:30,cosmetic_dentist,daniel miller,True,
20-10-2025 10:30,prosthodontist,daniel miller,True,
20-10-2025 10:30,pediatric_dentist,daniel miller,False,1001215.0
20-10-2025 10:30,emergency_dentist,daniel miller,True,
20-10-2025 10:30,oral_surgeon,daniel miller,True,
20-10-2025 10:30,orthodontist,daniel miller,False,1009135.0
20-10-2025 10:30,general_dentist,susan davis,True,
20-10-2025 10:30,cosmetic_dentist,susan davis,True,
20-10-2025 10:30,prosthodontist,susan davis,True,
20-10-2025 10:30,pediatric_dentist,susan davis,True,
20-10-2025 10:30,emergency_dentist,susan davis,True,
20-10-2025 10:30,oral_surgeon,susan davis,True,
20-10-2025 10:30,orthodontist,susan davis,True,
20-10-2025 10:30,general_dentist,robert martinez,True,
20-10-2025 10:30,cosmetic_dentist,robert martinez,True,
20-10-2025 10:30,prosthodontist,robert martinez,True,
20-10-2025 10:30,pediatric_dentist,robert martinez,True,
20-10-2025 10:30,emergency_dentist,robert martinez,False,1004626.0
20-10-2025 10:30,oral_surgeon,robert martinez,True,
20-10-2025 10:30,orthodontist,robert martinez,False,1008581.0
20-10-2025 10:30,general_dentist,kevin anderson,True,
20-10-2025 10:30,cosmetic_dentist,kevin anderson,False,1008484.0
20-10-2025 10:30,prosthodontist,kevin anderson,True,
20-10-2025 10:30,pediatric_dentist,kevin anderson,True,
20-10-2025 10:30,emergency_dentist,kevin anderson,True,
20-10-2025 10:30,oral_surgeon,kevin anderson,True,
20-10-2025 10:30,orthodontist,kevin anderson,True,
20-10-2025 11:00,general_dentist,john doe,True,
20-10-2025 11:00,cosmetic_dentist,john doe,True,
20-10-2025 11:00,prosthodontist,john doe,False,1008703.0
20-10-2025 11:00,pediatric_dentist,john doe,True,
20-10-2025 11:00,emergency_dentist,john doe,True,
20-10-2025 11:00,oral_surgeon,john doe,True,
20-10-2025 11:00,orthodontist,john doe,True,
20-10-2025 11:00,general_dentist,emily johnson,True,
20-10-2025 11:00,cosmetic_dentist,emily johnson,True,
20-10-2025 11:00,prosthodontist,emily johnson,False,1004093.0
20-10-2025 11:00,pediatric_dentist,emily johnson,True,
20-10-2025 11:00,emergency_dentist,emily johnson,True,
20-10-2025 11:00,oral_surgeon,emily johnson,True,
20-10-2025 11:00,orthodontist,emily johnson,False,1008674.0
20-10-2025 11:00,general_dentist,jane smith,True,
20-10-2025 11:00,cosmetic_dentist,jane smith,True,
20-10-2025 11:00,prosthodontist,jane smith,True,
20-10-2025 11:00,pediatric_dentist,jane smith,True,
20-10-2025 11:00,emergency_dentist,jane smith,True,
20-10-2025 11:00,oral_surgeon,jane smith,True,
20-10-2025 11:00,orthodontist,jane smith,True,
20-10-2025 11:00,general_dentist,lisa brown,False,1001698.0
20-10-2025 11:00,cosmetic_dentist,lisa brown,False,1004710.0
20-10-2025 11:00,prosthodontist,lisa brown,True,
20-10-2025 11:00,pediatric_dentist,lisa brown,False,1004085.0
20-10-2025 11:00,emergency_dentist,lisa brown,True,
20-10-2025 11:00,oral_surgeon,lisa brown,True,
20-10-2025 11:00,orthodontist,lisa brown,True,
20-10-2025 11:00,general_dentist,michael green,True,
20-10-2025 11:00,cosmetic_dentist,michael green,True,
20-10-2025 11:00,prosthodontist,michael green,True,
20-10-2025 11:00,pediatric_dentist,michael green,True,
20-10-2025 11:00,emergency_dentist,michael green,False,1009823.0
20-10-2025 11:00,oral_surgeon,michael green,True,
20-10-2025 11:00,orthodontist,michael green,False,1002071.0
20-10-2025 11:00,general_dentist,sarah wilson,False,1008015.0
20-10-2025 11:00,cosmetic_dentist,sarah wilson,True,
20-10-2025 11:00,prosthodontist,sarah wilson,True,
20-10-2025 11:00,pediatric_dentist,sarah wilson,False,1003732.0
20-10-2025 11:00,emergency_dentist,sarah wilson,True,
20-10-2025 11:00,oral_surgeon,sarah wilson,True,
20-10-2025 11:00,orthodontist,sarah wilson,True,
20-10-2025 11:00,general_dentist,daniel miller,True,
20-10-2025 11:00,cosmetic_dentist,daniel miller,True,
20-10-2025 11:00,prosthodontist,daniel miller,True,
20-10-2025 11:00,pediatric_dentist,daniel miller,True,
20-10-2025 11:00,emergency_dentist,daniel miller,True,
20-10-2025 11:00,oral_surgeon,daniel miller,False,1009422.0
20-10-2025 11:00,orthodontist,daniel miller,True,
20-10-2025 11:00,general_dentist,susan davis,True,
20-10-2025 11:00,cosmetic_dentist,susan davis,False,1004148.0
20-10-2025 11:00,prosthodontist,susan davis,False,1003838.0
20-10-2025 11:00,pediatric_dentist,susan davis,True,
20-10-2025 11:00,emergency_dentist,susan davis,True,
20-10-2025 11:00,oral_surgeon,susan davis,True,
20-10-2025 11:00,orthodontist,susan davis,True,
20-10-2025 11:00,general_dentist,robert martinez,True,
20-10-2025 11:00,cosmetic_dentist,robert martinez,False,1004404.0
20-10-2025 11:00,prosthodontist,robert martinez,True,
20-10-2025 11:00,pediatric_dentist,robert martinez,True,
20-10-2025 11:00,emergency_dentist,robert martinez,True,
20-10-2025 11:00,oral_surgeon,robert martinez,True,
20-10-2025 11:00,orthodontist,robert martinez,True,
20-10-2025 11:00,general_dentist,kevin anderson,False,1009872.0
20-10-2025 11:00,cosmetic_dentist,kevin anderson,False,1002106.0
20-10-2025 11:00,prosthodontist,kevin anderson,True,
20-10-2025 11:00,pediatric_dentist,kevin anderson,True,
20-10-2025 11:00,emergency_dentist,kevin anderson,True,
20-10-2025 11:00,oral_surgeon,kevin anderson,True,
20-10-2025 11:00,orthodontist,kevin anderson,False,1002861.0
20-10-2025 11:30,general_dentist,john doe,True,
20-10-2025 11:30,cosmetic_dentist,john doe,True,
20-10-2025 11:30,prosthodontist,john doe,True,
20-10-2025 11:30,pediatric_dentist,john doe,True,
20-10-2025 11:30,emergency_dentist,john doe,False,1005125.0
20-10-2025 11:30,oral_surgeon,john doe,True,
20-10-2025 11:30,orthodontist,john doe,True,
20-10-2025 11:30,general_dentist,emily johnson,True,
20-10-2025 11:30,cosmetic_dentist,emily johnson,True,
20-10-2025 11:30,prosthodontist,emily johnson,False,1004348.0
20-10-2025 11:30,pediatric_dentist,emily johnson,True,
20-10-2025 11:30,emergency_dentist,emily johnson,True,
20-10-2025 11:30,oral_surgeon,emily johnson,True,
20-10-2025 11:30,orthodontist,emily johnson,False,1007904.0
20-10-2025 11:30,general_dentist,jane smith,True,
20-10-2025 11:30,cosmetic_dentist,jane smith,False,1006613.0
20-10-2025 11:30,prosthodontist,jane smith,True,
20-10-2025 11:30,pediatric_dentist,jane smith,True,
20-10-2025 11:30,emergency_dentist,jane smith,True,
20-10-2025 11:30,oral_surgeon,jane smith,True,
20-10-2025 11:30,orthodontist,jane smith,True,
20-10-2025 11:30,general_dentist,lisa brown,True,
20-10-2025 11:30,cosmetic_dentist,lisa brown,True,
20-10-2025 11:30,prosthodontist,lisa brown,True,
20-10-2025 11:30,pediatric_dentist,lisa brown,True,
20-10-2025 11:30,emergency_dentist,lisa brown,True,
20-10-2025 11:30,oral_surgeon,lisa brown,True,
20-10-2025 11:30,orthodontist,lisa brown,True,
20-10-2025 11:30,general_dentist,michael green,False,1004375.0
20-10-2025 11:30,cosmetic_dentist,michael green,True,
20-10-2025 11:30,prosthodontist,michael green,True,
20-10-2025 11:30,pediatric_dentist,michael green,False,1004772.0
20-10-2025 11:30,emergency_dentist,michael green,False,1005533.0
20-10-2025 11:30,oral_surgeon,michael green,True,
20-10-2025 11:30,orthodontist,michael green,True,
20-10-2025 11:30,general_dentist,sarah wilson,True,
20-10-2025 11:30,cosmetic_dentist,sarah wilson,True,
20-10-2025 11:30,prosthodontist,sarah wilson,True,
20-10-2025 11:30,pediatric_dentist,sarah wilson,True,
20-10-2025 11:30,emergency_dentist,sarah wilson,True,
20-10-2025 11:30,oral_surgeon,sarah wilson,True,
20-10-2025 11:30,orthodontist,sarah wilson,True,
20-10-2025 11:30,general_dentist,daniel miller,True,
20-10-2025 11:30,cosmetic_dentist,daniel miller,True,
20-10-2025 11:30,prosthodontist,daniel miller,True,
20-10-2025 11:30,pediatric_dentist,daniel miller,False,1004376.0
20-10-2025 11:30,emergency_dentist,daniel miller,True,
20-10-2025 11:30,oral_surgeon,daniel miller,True,
20-10-2025 11:30,orthodontist,daniel miller,True,
20-10-2025 11:30,general_dentist,susan davis,True,
20-10-2025 11:30,cosmetic_dentist,susan davis,True,
20-10-2025 11:30,prosthodontist,susan davis,True,
20-10-2025 11:30,pediatric_dentist,susan davis,True,
20-10-2025 11:30,emergency_dentist,susan davis,True,
20-10-2025 11:30,oral_surgeon,susan davis,False,1009414.0
20-10-2025 11:30,orthodontist,susan davis,True,
20-10-2025 11:30,general_dentist,robert martinez,True,
20-10-2025 11:30,cosmetic_dentist,robert martinez,True,
20-10-2025 11:30,prosthodontist,robert martinez,True,
20-10-2025 11:30,pediatric_dentist,robert martinez,True,
20-10-2025 11:30,emergency_dentist,robert martinez,True,
20-10-2025 11:30,oral_surgeon,robert martinez,True,
20-10-2025 11:30,orthodontist,robert martinez,True,
20-10-2025 11:30,general_dentist,kevin anderson,True,
20-10-2025 11:30,cosmetic_dentist,kevin anderson,True,
20-10-2025 11:30,prosthodontist,kevin anderson,True,
20-10-2025 11:30,pediatric_dentist,kevin anderson,True,
20-10-2025 11:30,emergency_dentist,kevin anderson,False,1007826.0
20-10-2025 11:30,oral_surgeon,kevin anderson,True,
20-10-2025 11:30,orthodontist,kevin anderson,False,1008279.0
20-10-2025 12:00,general_dentist,john doe,False,1003362.0
20-10-2025 12:00,cosmetic_dentist,john doe,False,1009231.0
20-10-2025 12:00,prosthodontist,john doe,True,
20-10-2025 12:00,pediatric_dentist,john doe,True,
20-10-2025 12:00,emergency_dentist,john doe,False,1002519.0
20-10-2025 12:00,oral_surgeon,john doe,False,1004989.0
20-10-2025 12:00,orthodontist,john doe,True,
20-10-2025 12:00,general_dentist,emily johnson,True,
20-10-2025 12:00,cosmetic_dentist,emily johnson,False,1006081.0
20-10-2025 12:00,prosthodontist,emily johnson,True,
20-10-2025 12:00,pediatric_dentist,emily johnson,True,
20-10-2025 12:00,emergency_dentist,emily johnson,True,
20-10-2025 12:00,oral_surgeon,emily johnson,False,1004517.0
20-10-2025 12:00,orthodontist,emily johnson,False,1008340.0
20-10-2025 12:00,general_dentist,jane smith,True,
20-10-2025 12:00,cosmetic_dentist,jane smith,True,
20-10-2025 12:00,prosthodontist,jane smith,True,
20-10-2025 12:00,pediatric_dentist,jane smith,False,1007090.0
20-10-2025 12:00,emergency_dentist,jane smith,True,
20-10-2025 12:00,oral_surgeon,jane smith,True,
20-10-2025 12:00,orthodontist,jane smith,True,
20-10-2025 12:00,general_dentist,lisa brown,True,
20-10-2025 12:00,cosmetic_dentist,lisa brown,True,
20-10-2025 12:00,prosthodontist,lisa brown,False,1006306.0
20-10-2025 12:00,pediatric_dentist,lisa brown,True,
20-10-2025 12:00,emergency_dentist,lisa brown,True,
20-10-2025 12:00,oral_surgeon,lisa brown,True,
20-10-2025 12:00,orthodontist,lisa brown,True,
20-10-2025 12:00,general_dentist,michael green,True,
20-10-2025 12:00,cosmetic_dentist,michael green,True,
20-10-2025 12:00,prosthodontist,michael green,True,
20-10-2025 12:00,pediatric_dentist,michael green,True,
20-10-2025 12:00,emergency_dentist,michael green,False,1003476.0
20-10-2025 12:00,oral_surgeon,michael green,True,
20-10-2025 12:00,orthodontist,michael green,True,
20-10-2025 12:00,general_dentist,sarah wilson,True,
20-10-2025 12:00,cosmetic_dentist,sarah wilson,False,1008861.0
20-10-2025 12:00,prosthodontist,sarah wilson,True,
20-10-2025 12:00,pediatric_dentist,sarah wilson,False,1006299.0
20-10-2025 12:00,emergency_dentist,sarah wilson,True,
20-10-2025 12:00,oral_surgeon,sarah wilson,False,1008171.0
20-10-2025 12:00,orthodontist,sarah wilson,False,1001259.0
20-10-2025 12:00,general_dentist,daniel miller,True,
20-10-2025 12:00,cosmetic_dentist,daniel miller,True,
20-10-2025 12:00,prosthodontist,daniel miller,True,
20-10-2025 12:00,pediatric_dentist,daniel miller,True,
20-10-2025 12:00,emergency_dentist,daniel miller,True,
20-10-2025 12:00,oral_surgeon,daniel miller,True,
20-10-2025 12:00,orthodontist,daniel miller,False,1007960.0
20-10-2025 12:00,general_dentist,susan davis,True,
20-10-2025 12:00,cosmetic_dentist,susan davis,True,
20-10-2025 12:00,prosthodontist,susan davis,True,
20-10-2025 12:00,pediatric_dentist,susan davis,True,
20-10-2025 12:00,emergency_dentist,susan davis,True,
20-10-2025 12:00,oral_surgeon,susan davis,False,1001828.0
20-10-2025 12:00,orthodontist,susan davis,True,
20-10-2025 12:00,general_dentist,robert martinez,True,
20-10-2025 12:00,cosmetic_dentist,robert martinez,False,1009912.0
20-10-2025 12:00,prosthodontist,robert martinez,True,
20-10-2025 12:00,pediatric_dentist,robert martinez,False,1005362.0
20-10-2025 12:00,emergency_dentist,robert martinez,True,
20-10-2025 12:00,oral_surgeon,robert martinez,False,1008740.0
20-10-2025 12:00,orthodontist,robert martinez,True,
20-10-2025 12:00,general_dentist,kevin anderson,True,
20-10-2025 12:00,cosmetic_dentist,kevin anderson,True,
20-10-2025 12:00,prosthodontist,kevin anderson,True,
20-10-2025 12:00,pediatric_dentist,kevin anderson,False,1004533.0
20-10-2025 12:00,emergency_dentist,kevin anderson,True,
20-10-2025 12:00,oral_surgeon,kevin anderson,True,
20-10-2025 12:00,orthodontist,kevin anderson,True,
20-10-2025 12:30,general_dentist,john doe,False,1009587.0
20-10-2025 12:30,cosmetic_dentist,john doe,True,
20-10-2025 12:30,prosthodontist,john doe,True,
20-10-2025 12:30,pediatric_dentist,john doe,True,
20-10-2025 12:30,emergency_dentist,john doe,True,
20-10-2025 12:30,oral_surgeon,john doe,True,
20-10-2025 12:30,orthodontist,john doe,True,
20-10-2025 12:30,general_dentist,emily johnson,False,1006642.0
20-10-2025 12:30,cosmetic_dentist,emily johnson,False,1002346.0
20-10-2025 12:30,prosthodontist,emily johnson,True,
20-10-2025 12:30,pediatric_dentist,emily johnson,True,
20-10-2025 12:30,emergency_dentist,emily johnson,True,
20-10-2025 12:30,oral_surgeon,emily johnson,True,
20-10-2025 12:30,orthodontist,emily johnson,False,1007425.0
20-10-2025 12:30,general_dentist,jane smith,True,
20-10-2025 12:30,cosmetic_dentist,jane smith,False,1003815.0
20-10-2025 12:30,prosthodontist,jane smith,True,
20-10-2025 12:30,pediatric_dentist,jane smith,False,1002367.0
20-10-2025 12:30,emergency_dentist,jane smith,True,
20-10-2025 12:30,oral_surgeon,jane smith,True,
20-10-2025 12:30,orthodontist,jane smith,False,1003742.0
20-10-2025 12:30,general_dentist,lisa brown,False,1008573.0
20-10-2025 12:30,cosmetic_dentist,lisa brown,False,1004287.0
20-10-2025 12:30,prosthodontist,lisa brown,True,
20-10-2025 12:30,pediatric_dentist,lisa brown,True,
20-10-2025 12:30,emergency_dentist,lisa brown,True,
20-10-2025 12:30,oral_surgeon,lisa brown,False,1008506.0
20-10-2025 12:30,orthodontist,lisa brown,False,1009271.0
20-10-2025 12:30,general_dentist,michael green,True,
20-10-2025 12:30,cosmetic_dentist,michael green,False,1006007.0
20-10-2025 12:30,prosthodontist,michael green,True,
20-10-2025 12:30,pediatric_dentist,michael green,True,
20-10-2025 12:30,emergency_dentist,michael green,True,
20-10-2025 12:30,oral_surgeon,michael green,False,1002210.0
20-10-2025 12:30,orthodontist,michael green,True,
20-10-2025 12:30,general_dentist,sarah wilson,True,
20-10-2025 12:30,cosmetic_dentist,sarah wilson,True,
20-10-2025 12:30,prosthodontist,sarah wilson,False,1008240.0
20-10-2025 12:30,pediatric_dentist,sarah wilson,True,
20-10-2025 12:30,emergency_dentist,sarah wilson,True,
20-10-2025 12:30,oral_surgeon,sarah wilson,True,
20-10-2025 12:30,orthodontist,sarah wilson,True,
20-10-2025 12:30,general_dentist,daniel miller,True,
20-10-2025 12:30,cosmetic_dentist,daniel miller,True,
20-10-2025 12:30,prosthodontist,daniel miller,True,
20-10-2025 12:30,pediatric_dentist,daniel miller,True,
20-10-2025 12:30,emergency_dentist,daniel miller,True,
20-10-2025 12:30,oral_surgeon,daniel miller,True,
20-10-2025 12:30,orthodontist,daniel miller,True,
20-10-2025 12:30,general_dentist,susan davis,True,
20-10-2025 12:30,cosmetic_dentist,susan davis,False,1009575.0
20-10-2025 12:30,prosthodontist,susan davis,True,
20-10-2025 12:30,pediatric_dentist,susan davis,True,
20-10-2025 12:30,emergency_dentist,susan davis,True,
20-10-2025 12:30,oral_surgeon,susan davis,True,
20-10-2025 12:30,orthodontist,susan davis,True,
20-10-2025 12:30,general_dentist,robert martinez,False,1002226.0
20-10-2025 12:30,cosmetic_dentist,robert martinez,False,1008331.0
20-10-2025 12:30,prosthodontist,robert martinez,True,
20-10-2025 12:30,pediatric_dentist,robert martinez,True,
20-10-2025 12:30,emergency_dentist,robert martinez,False,1007073.0
20-10-2025 12:30,oral_surgeon,robert martinez,True,
20-10-2025 12:30,orthodontist,robert martinez,True,
20-10-2025 12:30,general_dentist,kevin anderson,True,
20-10-2025 12:30,cosmetic_dentist,kevin anderson,True,
20-10-2025 12:30,prosthodontist,kevin anderson,True,
20-10-2025 12:30,pediatric_dentist,kevin anderson,False,1002784.0
20-10-2025 12:30,emergency_dentist,kevin anderson,False,1005983.0
20-10-2025 12:30,oral_surgeon,kevin anderson,False,1006482.0
20-10-2025 12:30,orthodontist,kevin anderson,True,
20-10-2025 13:00,general_dentist,john doe,True,
20-10-2025 13:00,cosmetic_dentist,john doe,True,
20-10-2025 13:00,prosthodontist,john doe,True,
20-10-2025 13:00,pediatric_dentist,john doe,True,
20-10-2025 13:00,emergency_dentist,john doe,True,
20-10-2025 13:00,oral_surgeon,john doe,True,
20-10-2025 13:00,orthodontist,john doe,True,
20-10-2025 13:00,general_dentist,emily johnson,False,1007997.0
20-10-2025 13:00,cosmetic_dentist,emily johnson,True,
20-10-2025 13:00,prosthodontist,emily johnson,True,
20-10-2025 13:00,pediatric_dentist,emily johnson,True,
20-10-2025 13:00,emergency_dentist,emily johnson,True,
20-10-2025 13:00,oral_surgeon,emily johnson,True,
20-10-2025 13:00,orthodontist,emily johnson,False,1005375.0
20-10-2025 13:00,general_dentist,jane smith,True,
20-10-2025 13:00,cosmetic_dentist,jane smith,True,
20-10-2025 13:00,prosthodontist,jane smith,True,
20-10-2025 13:00,pediatric_dentist,jane smith,True,
20-10-2025 13:00,emergency_dentist,jane smith,False,1005297.0
20-10-2025 13:00,oral_surgeon,jane smith,True,
20-10-2025 13:00,orthodontist,jane smith,True,
20-10-2025 13:00,general_dentist,lisa brown,True,
20-10-2025 13:00,cosmetic_dentist,lisa brown,True,
20-10-2025 13:00,prosthodontist,lisa brown,True,
20-10-2025 13:00,pediatric_dentist,lisa brown,True,
20-10-2025 13:00,emergency_dentist,lisa brown,False,1002657.0
20-10-2025 13:00,oral_surgeon,lisa brown,False,1006172.0
20-10-2025 13:00,orthodontist,lisa brown,False,1007692.0
20-10-2025 13:00,general_dentist,michael green,False,1009079.0
